Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Redemption eligible (product.metafields.app--22258319361--tyb.redemption_eligible),linked color products (product.metafields.custom.linked_color_products),swatch color (product.metafields.custom.swatch_color),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Hair styling tool features (product.metafields.shopify.hair-styling-tool-features),Target gender (product.metafields.shopify.target-gender),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Australia,Price / Australia,Compare At Price / Australia,Included / India,Price / India,Compare At Price / India,Status
dafni-klix-the-icon-set-of-2-brown-turquoise,DAFNI KLIX - the icon -  Urban Oasis - Set of 2,"<h3>The world's first magnetic hair clips!</h3>
<ul>
<li>
<strong>Strong Magnetic Hold</strong> – No slipping, no tugging</li>
<li>
<strong>Seamless magnetic</strong> connection, clean design</li>
<li>
<strong>2 Are Better Than 1</strong> – Create looks no ordinary clip can</li>
<li style=""font-weight: bold;""><strong>Endless hairstyles</strong></li>
</ul>
<p data-end=""110"" data-start=""58""><strong data-end=""78"" data-start=""58"">Set of 2 Colors:</strong><br data-end=""81"" data-start=""78"">Turquoise • Brown</p>
<p data-end=""110"" data-start=""58""><strong>Size: <br></strong>3 cm each piece</p>
<p data-end=""182"" data-start=""112"">Includes an exclusive<strong> sticky pad for the mirror </strong>— store your <strong>DAFNI Klix</strong> with style and ease!</p>
<p data-end=""182"" data-start=""112""><iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/5wd22EzrdVA?si=CwTy1Io16n8n6flq"" title=""YouTube video player""></iframe></p>
<p data-end=""182"" data-start=""112""> </p>",DAFNI®,Apparel & Accessories > Clothing Accessories > Hair Accessories,Klix,"",true,Title,Default Title,,,,,,,,DH3.4KX1.1T1A,54.4310844,shopify,deny,manual,20.00,20.00,true,true,,,,,'0791689995335,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/53.png?v=1768492498,1,"",false,,,171,,,,,,,,,,,,dafni-klix-the-icon-urban-oasis-set-of-2-copy; dafni-klix-the-icon-iconic-edit-set-of-2; dafni-klix-the-icon-sandstone-set-of-2; dafni-klix-the-icon-set-of-2-brown-turquoise; dafni-klix-the-icon-set-of-2-brown-turquoise-copy,#6dc3d1,,'1,,,,,,,lb,,,true,,,true,,,active
dafni-klix-the-icon-set-of-2-brown-turquoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/59_50440bb0-7e96-4a6b-90f1-31e0dbe8df15.png?v=1768492498,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-icon-set-of-2-brown-turquoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/60_b3dba929-5b2a-4162-bb3a-a1bfb07fbc21.png?v=1768492498,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-icon-set-of-2-brown-turquoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/61_633cb67b-dbec-4df2-a551-eb728a16398c.png?v=1768492498,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-icon-set-of-2-brown-turquoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/63_9d19b32b-773c-41c7-831a-58b09000ede3.png?v=1768492498,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-icon-set-of-2-brown-turquoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/58_8295744d-fb0e-4639-8e91-bdd1f621400a.png?v=1768492498,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-icon-set-of-2-brown-turquoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/suctionpad_a.png?v=1768492498,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-icon-set-of-2-brown-turquoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/Product_Pictures_for_Website_14.png?v=1768492498,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-icon-turquoise,DAFNI KLIX - the icon - Turquoise,"<h3>The world's first magnetic hair clips!</h3>
<ul>
<li>
<strong>Strong Magnetic Hold</strong> – No slipping, no tugging</li>
<li>
<strong>Seamless magnetic</strong> connection, clean design</li>
<li>
<strong>2 Are Better Than 1</strong> – Create looks no ordinary clip can</li>
<li style=""font-weight: bold;""><strong>Endless hairstyles</strong></li>
</ul>
<p style=""font-weight: bold;""><strong>Size: <br></strong>3 cm each piece</p>
<p style=""font-weight: bold;""><strong><iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/5wd22EzrdVA?si=CwTy1Io16n8n6flq"" title=""YouTube video player""></iframe></strong></p>",DAFNI®,Apparel & Accessories > Clothing Accessories > Hair Accessories,Klix,"",true,Title,Default Title,,,,,,,,DH3.4KX1.1T,22.6796185,shopify,deny,manual,12.00,12.00,true,true,,,,,'0791689995304,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/52.png?v=1760684795,1,"",false,,,171,,adult,,,,,,,,,,dafni-klix-the-icon-amber-copy; dafni-klix-the-icon-black-copy; dafni-klix-the-icon-turquoise,#5cbac3,,'1,all-ages,,,,female,,lb,,,true,,,true,,,active
dafni-klix-the-icon-turquoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/59.png?v=1760684795,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-icon-turquoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/37e37f2fa36dbb03bb5db0347d13a22d.png?v=1766321921,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-icon-turquoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/60.png?v=1770573642,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-icon-turquoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/61.png?v=1770573642,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-icon-turquoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/58.png?v=1770573642,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-icon-turquoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/63.png?v=1768492455,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-icon-turquoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/62.png?v=1766321921,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-icon-brown,DAFNI KLIX - the icon - Amber -old,"<h3>The world's first magnetic hair clips!</h3>
<ul>
<li>
<strong>Strong Magnetic Hold</strong> – No slipping, no tugging</li>
<li>
<strong>Seamless magnetic</strong> connection, clean design</li>
<li>
<strong>2 Are Better Than 1</strong> – Create looks no ordinary clip can</li>
<li style=""font-weight: bold;""><strong>Endless hairstyles</strong></li>
</ul>
<p style=""font-weight: bold;""><strong>Size: <br></strong>3 cm each piece</p>
<p style=""font-weight: bold;""><strong><iframe title=""YouTube video player"" src=""https://www.youtube.com/embed/5wd22EzrdVA?si=CwTy1Io16n8n6flq"" height=""315"" width=""560""></iframe></strong></p>",DAFNI®,Apparel & Accessories > Clothing Accessories > Hair Accessories,Klix,"",false,Title,Default Title,,,,,,,,'0791689995328,22.6796185,shopify,deny,manual,12.00,12.00,true,true,,,,,'0791689995328,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/50.png?v=1767812962,1,"",false,,,171,,adult,,,,,,,,,,,,,,all-ages; adults; teens,,,,female,,lb,,,true,,,false,,,draft
dafni-klix-the-icon-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/55.png?v=1770573642,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-icon-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/61.png?v=1770573642,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-icon-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/58.png?v=1770573642,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-icon-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/60.png?v=1770573642,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-icon-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/63.png?v=1768492455,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-minimalist-black-copy-1,DAFNI KLIX - the icon - Black-old,"<h3>The world's first magnetic hair clips!</h3>
<ul>
<li>
<strong>Strong Magnetic Hold</strong> – No slipping, no tugging</li>
<li>
<strong>Seamless magnetic</strong> connection, clean design</li>
<li>
<strong>2 Are Better Than 1</strong> – Create looks no ordinary clip can</li>
<li style=""font-weight: bold;""><strong>Endless hairstyles</strong></li>
</ul>
<p style=""font-weight: bold;""><strong>Size: <br></strong>3 cm each piece</p>
<p style=""font-weight: bold;""><strong><iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/5wd22EzrdVA?si=CwTy1Io16n8n6flq"" title=""YouTube video player""></iframe></strong></p>",DAFNI®,"Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Pins, Claws & Clips",Klix,"",false,Title,Default Title,,,,,,,,DH3.4KX1.1B,22.6796185,shopify,deny,manual,12.00,12.00,true,true,,,,,'0791689995311,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/51.png?v=1768492455,1,"",false,,,171,,adult,,,,,,,,,,,,,,all-ages,,,,female,,lb,,,true,,,false,,,draft
dafni-klix-the-minimalist-black-copy-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/57.png?v=1768492455,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-minimalist-black-copy-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/58.png?v=1770573642,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-minimalist-black-copy-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/60.png?v=1770573642,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-minimalist-black-copy-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/61.png?v=1770573642,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-minimalist-black-copy-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/63.png?v=1768492455,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-minimalist-set-of-3,DAFNI KLIX - the minimalist - Golden Hour - Set of 3,"<h3>The world's first magnetic hair clips!</h3>
<ul>
<li>
<strong>Strong Magnetic Hold</strong> – No slipping, no tugging</li>
<li>
<strong>Seamless magnetic</strong> connection, clean design</li>
<li>
<strong>2 Are Better Than 1</strong> – Create looks no ordinary clip can</li>
<li style=""font-weight: bold;""><strong>Endless hairstyles</strong></li>
</ul>
<p data-start=""58"" data-end=""110""><strong data-start=""58"" data-end=""78"">Set of 3 Colors:</strong><br data-start=""78"" data-end=""81"">Turquoise • <meta charset=""utf-8"">Peach • Brown</p>
<p data-start=""58"" data-end=""110""><strong>Size: <br>2 cm each piece</strong></p>
<p data-start=""112"" data-end=""182"">Includes an exclusive<strong> sticky pad for the mirror </strong>— store your <strong>DAFNI Klix</strong> with style and ease!</p>
<p data-start=""112"" data-end=""182""><iframe title=""YouTube video player"" src=""https://www.youtube.com/embed/5wd22EzrdVA?si=CwTy1Io16n8n6flq"" height=""315"" width=""560""></iframe></p>
<p data-start=""112"" data-end=""182""> </p>",DAFNI®,Apparel & Accessories > Clothing Accessories > Hair Accessories,Klix,"",true,Title,Default Title,,,,,,,,DH3.4KX2.1T1A1P,54.4310844,shopify,deny,manual,25.00,25.00,true,true,,,,,'791689995397,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/Product_Pictures_for_Website_10.png?v=1768729852,1,"",false,,,171,,,,,,,,,,,,dafni-klix-the-minimalist-golden-hour-set-of-3-copy; dafni-klix-the-minimalist-set-of-3; dafni-klix-the-minimalist-iconic-edit-set-of-3; dafni-klix-the-minimalist-sandstone-set-of-3,#6dc3d1,,,,,,,,,lb,,,true,,,true,,,active
dafni-klix-the-minimalist-set-of-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/49.png?v=1770573664,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-minimalist-set-of-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/48.png?v=1770573664,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-minimalist-set-of-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/20250805_1326_Mirror_Reflection_Blur_remix_01k1ww5xz0ejjt91x3msnfdn8h_a.png?v=1760684691,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-minimalist-set-of-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/Sticky_stand.png?v=1760684691,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-minimalist-set-of-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/Klixsetof3minimalist_2.png?v=1760684691,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-minimalist-set-of-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/47.png?v=1760687172,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-minimalist-black,DAFNI KLIX - the minimalist - Black,"<h3>The world's first magnetic hair clips!</h3>
<ul>
<li>
<strong>Strong Magnetic Hold</strong> – No slipping, no tugging</li>
<li>
<strong>Seamless magnetic</strong> connection, clean design</li>
<li>
<strong>2 Are Better Than 1</strong> – Create looks no ordinary clip can</li>
<li style=""font-weight: bold;""><strong>Endless hairstyles</strong></li>
</ul>
<p style=""font-weight: bold;""><strong>Size: <br></strong>2 cm each piece</p>
<p style=""font-weight: bold;""><strong><iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/5wd22EzrdVA?si=CwTy1Io16n8n6flq"" title=""YouTube video player""></iframe></strong></p>",DAFNI®,Apparel & Accessories > Clothing Accessories > Hair Accessories,Klix,"",true,Title,Default Title,,,,,,,,DH3.4KX2.1B,18.1436948,shopify,deny,manual,10.00,10.00,true,true,,,,,'791689995366,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/Product_Pictures_for_Website_6.png?v=1760686796,1,"",false,,,171,,,,,,,,,,,,the-minimalist-black-dafni-klix; dafni-klix-the-minimalist-black; dafni-klix-the-minimalist-black-copy; dafni-klix-the-minimalist-turquoise-copy,#312e22,,,,,,,,,lb,,,true,,,true,,,active
dafni-klix-the-minimalist-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/42.png?v=1760686796,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-minimalist-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/46.png?v=1760687172,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-minimalist-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/48.png?v=1770573664,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-minimalist-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/49.png?v=1770573664,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-minimalist-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/47.png?v=1760687172,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-minimalist-turquoise-copy,DAFNI KLIX - the minimalist - Peach,"<h3>The world's first magnetic hair clips!</h3>
<ul>
<li>
<strong>Strong Magnetic Hold</strong> – No slipping, no tugging</li>
<li>
<strong>Seamless magnetic</strong> connection, clean design</li>
<li>
<strong>2 Are Better Than 1</strong> – Create looks no ordinary clip can</li>
<li style=""font-weight: bold;""><strong>Endless hairstyles</strong></li>
</ul>
<p><strong>Size:<br>2 cm each piece</strong></p>
<p style=""font-weight: bold;""><strong><iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/5wd22EzrdVA?si=CwTy1Io16n8n6flq"" title=""YouTube video player""></iframe></strong></p>",DAFNI®,Apparel & Accessories > Clothing Accessories > Hair Accessories,Klix,"",true,Title,Default Title,,,,,,,,DH3.4KX2.1P,18.1436948,shopify,deny,manual,10.00,10.00,true,true,,,,,'791689995380,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/Product_Pictures_for_Website_7.png?v=1760687017,1,"",false,,,171,,,,,,,,,,,,the-minimalist-black-dafni-klix; dafni-klix-the-minimalist-black; dafni-klix-the-minimalist-turquoise-copy; dafni-klix-the-minimalist-black-copy,#f47f3c,,,,,,,,,lb,,,true,,,true,,,active
dafni-klix-the-minimalist-turquoise-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/44.png?v=1760687017,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-minimalist-turquoise-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/48.png?v=1770573664,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-minimalist-turquoise-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/49.png?v=1770573664,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-minimalist-turquoise-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/47.png?v=1760687172,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-minimalist-turquoise-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/46.png?v=1760687172,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-minimalist-black-copy,DAFNI KLIX - the minimalist - Turquoise,"<h3>The world's first magnetic hair clips!</h3>
<ul>
<li>
<strong>Strong Magnetic Hold</strong> – No slipping, no tugging</li>
<li>
<strong>Seamless magnetic</strong> connection, clean design</li>
<li>
<strong>2 Are Better Than 1</strong> – Create looks no ordinary clip can</li>
<li style=""font-weight: bold;""><strong>Endless hairstyles</strong></li>
</ul>
<p style=""font-weight: bold;""><strong>Size:<br>2 cm each piece</strong></p>
<p style=""font-weight: bold;""><strong><iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/5wd22EzrdVA?si=CwTy1Io16n8n6flq"" title=""YouTube video player""></iframe></strong></p>",DAFNI®,Apparel & Accessories > Clothing Accessories > Hair Accessories,Klix,"",true,Title,Default Title,,,,,,,,DH3.4KX2.1T,18.1436948,shopify,deny,manual,10.00,10.00,true,true,,,,,'791689995359,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/Product_Pictures_for_Website_9.png?v=1760684828,1,"",false,,,171,,,,,,,,,,,,the-minimalist-black-dafni-klix; dafni-klix-the-minimalist-black; dafni-klix-the-minimalist-black-copy; dafni-klix-the-minimalist-turquoise-copy,#6dc3d1,,,,,,,,,lb,,,true,,,true,,,active
dafni-klix-the-minimalist-black-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/43.png?v=1760684828,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-minimalist-black-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/46.png?v=1760687172,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-minimalist-black-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/48.png?v=1770573664,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-minimalist-black-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/49.png?v=1770573664,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-klix-the-minimalist-black-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/47.png?v=1760687172,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-minimalist-black-dafni-klix,DAFNI KLIX - the minimalist - Amber,"<h3>The world's first magnetic hair clips!</h3>
<ul>
<li>
<strong>Strong Magnetic Hold</strong> – No slipping, no tugging</li>
<li>
<strong>Seamless magnetic</strong> connection, clean design</li>
<li>
<strong>2 Are Better Than 1</strong> – Create looks no ordinary clip can</li>
<li style=""font-weight: bold;""><strong>Endless hairstyles</strong></li>
</ul>
<p style=""font-weight: bold;""><strong>Size:<br>2 cm each piece</strong></p>
<p style=""font-weight: bold;""><strong><iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/5wd22EzrdVA?si=CwTy1Io16n8n6flq"" title=""YouTube video player""></iframe></strong></p>",DAFNI®,Apparel & Accessories > Clothing Accessories > Hair Accessories,Klix,"",true,Title,Default Title,,,,,,,,DH3.4KX2.1A,18.1436948,shopify,deny,manual,10.00,10.00,true,true,,,,,'791689995373,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/Product_Pictures_for_Website_8.png?v=1760687172,1,"",false,,,171,,,,,,,,,,,,the-minimalist-black-dafni-klix; dafni-klix-the-minimalist-black; dafni-klix-the-minimalist-black-copy; dafni-klix-the-minimalist-turquoise-copy,#74451a,,,,,,,,,lb,,,true,,,true,,,active
the-minimalist-black-dafni-klix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/45.png?v=1760687172,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-minimalist-black-dafni-klix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/48.png?v=1770573664,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-minimalist-black-dafni-klix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/49.png?v=1770573664,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-minimalist-black-dafni-klix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/47.png?v=1760687172,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-minimalist-black-dafni-klix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/46.png?v=1760687172,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
